Id,Hour1,Hour2,Hour3,Lat,Lon,Posts
849,15,03,17,21.279,-157.759,255
850,01,23,00,32.932,-96.817,18
851,15,17,10,51.386,-0.302,36
853,06,00,19,45.533,-122.526,13
854,08,15,20,38.984,1.534,4
855,20,25,25,40.704,-73.986,1
857,09,25,25,-33.916,18.416,1
858,20,19,15,43.645,-79.395,5
859,18,11,13,52.373,4.899,22
861,05,06,22,60.416,5.55,351
862,21,09,00,34.052,-118.243,9
863,23,19,14,42.271,-89.093,148
864,04,05,20,40.682,-73.930,25
865,08,03,06,-41.293,174.776,53
866,03,18,14,36.864,-76.028,70
869,15,25,25,35.879,-78.842,2
870,09,25,25,2.5,112.5,4
872,00,01,22,47.606,-122.332,17
873,07,25,25,48.816,2.266,1
874,02,25,25,25.977,-80.206,1
875,17,15,22,38.947,-75.884,31
876,23,22,00,27.743,-82.751,124
877,11,07,25,64.766,20.95,3
878,12,08,14,46.2,6.116,1650
879,22,25,25,35.678,139.682,3
880,22,25,25,53.4,9.933,1
882,14,15,01,35.609,139.745,56
883,10,22,25,38.716,-9.133,2
884,04,21,01,41.964,-87.687,4
886,05,02,25,36.031,-115.073,3
887,13,12,14,36.744,-4.412,32
888,01,05,25,29.793,-95.398,7
889,18,03,25,40.958,-75.996,2
890,11,12,10,32.680,-16.793,64
891,16,17,15,19.304,-99.189,75
892,23,22,16,42.277,-83.740,19
893,04,07,03,38.553,-121.787,63
894,22,25,25,45.523,-122.676,1
895,17,03,25,35.716,139.95,5
896,07,21,25,52.116,-106.634,2
897,07,19,22,40.586,-122.391,209
898,10,15,23,52.046,4.333,5
899,13,19,11,52.033,-1.15,24
900,02,18,16,37.548,-121.988,66
901,20,22,25,37.784,-122.448,2
902,22,21,23,38.041,-84.503,55
903,12,23,22,36.069,-79.510,312
904,16,20,18,37.783,-122.462,156
905,05,17,07,40.014,-105.270,15
906,20,19,00,32.592,-96.756,20
907,08,07,25,55.762,37.632,3
908,06,18,07,-26.2,28.083,46
910,22,25,25,38.890,-77.084,1
911,05,07,06,33.465,-112.082,15
913,01,02,05,33.643,-112.147,384
914,22,25,25,-41.290,174.777,1
915,23,22,21,41.388,2.158,33
916,23,25,25,36.174,-115.137,2
918,14,15,03,34.241,-88.663,58
919,08,03,13,-6.174,106.829,168
920,01,22,19,35.993,-86.802,54
921,03,01,21,28.538,-81.379,7
922,10,11,13,0.0,0.0,65
923,10,25,25,54.632,-3.546,2
924,16,21,02,0.0,0.0,5
926,13,25,25,35.772,-78.638,1
928,23,22,00,21.306,-157.853,122
929,00,14,23,42.288,-71.065,417
931,09,12,18,53.638,-2.994,89
932,17,08,25,48.839,2.316,2
934,22,02,23,25.901,-97.497,337
935,06,02,04,29.527,75.036,28
936,04,17,25,10.310,123.949,9
937,17,18,14,42.331,-83.046,77
938,05,06,14,40.187,141.768,52
940,20,12,03,40.427,-79.965,14
941,09,20,00,53.832,-1.957,4
942,15,18,17,31.250,-99.250,3
943,23,25,25,50.116,8.683,2
944,11,17,13,54.966,-2.1,43
945,06,25,25,38.241,-122.344,1
946,18,19,20,40.480,-104.919,108
947,04,14,13,35.653,139.744,156
948,13,17,19,38.641,-75.611,5
951,16,25,25,36.174,-115.137,1
952,16,25,25,34.716,137.766,3
953,20,25,25,37.754,-122.408,1
954,13,09,18,44.869,13.850,15
955,13,02,01,36.072,-79.791,23
957,17,23,01,37.332,-120.478,108
958,14,03,15,-31.977,115.813,4
959,22,23,03,39.099,-94.578,54
960,18,00,17,39.766,-86.157,14
961,05,00,22,40.482,-88.993,5
962,04,25,25,37.757,-122.421,2
963,01,04,07,35.654,139.735,38
964,21,12,16,51.615,-0.028,16
965,18,25,25,37.774,-122.419,1
966,00,25,25,36.165,-86.784,1
967,16,20,12,48.7,9.016,51
968,19,09,14,35.632,139.730,8
969,05,17,06,39.057,-94.606,17
970,14,09,13,51.518,-0.131,91
971,21,00,22,39.046,-94.291,5
972,15,10,25,52.375,4.889,4
973,00,22,17,41.510,-81.603,52
975,06,09,07,35.535,139.707,23
977,22,00,17,42.309,-85.555,6
978,11,19,17,51.365,-0.163,57
980,18,09,10,51.867,4.547,14
981,09,11,10,33.538,-112.185,40
982,02,03,25,34.852,-82.394,6
983,15,05,04,40.355,-111.704,31
984,22,12,25,46.533,6.666,2
985,10,25,25,-33.878,151.197,1
986,17,25,25,41.258,-95.937,2
987,19,20,05,34.052,-118.243,10
988,21,14,25,44.893,-93.308,2
989,01,16,02,41.966,-87.653,184
990,08,25,25,33.401,-111.749,6
991,19,13,18,51.716,0.683,189
992,11,25,25,49.9,2.3,1
993,13,14,19,38.914,-77.046,5
994,14,25,25,0.0,0.0,1
995,17,25,25,51.644,-0.366,1
996,15,18,08,59.348,18.062,130
997,23,16,21,50.998,5.869,47
998,22,02,18,40.753,-73.980,21
999,01,10,19,51.486,-0.187,5
1000,22,20,21,40.714,-74.005,1508
1002,23,16,20,51.073,-114.127,10
1003,11,20,15,53.561,9.961,5
1004,11,25,25,14.643,121.037,3
1005,17,14,06,33.425,-111.999,10
1006,21,18,16,42.312,-83.652,6
1007,09,07,08,46.35,6.3,87
1008,07,25,25,50.833,4.0,2
1009,20,21,01,34.731,-86.586,18
1010,17,22,19,33.722,-118.038,11
1011,13,08,07,42.831,-2.736,31
1012,04,25,25,-45.874,170.503,1
1013,17,00,10,60.45,22.283,5
1014,12,13,14,41.303,-84.365,53
1015,05,11,02,-31.933,115.8,30
1016,03,20,16,40.014,-105.270,3
1017,17,22,21,38.716,-9.133,18
1018,21,19,14,43.978,10.545,16
1019,15,07,25,42.071,-88.005,2
1020,14,16,03,43.197,-86.282,14
1021,14,25,25,40.737,-73.884,2
1022,05,20,22,32.978,-96.748,98
1023,16,15,25,40.714,-74.005,4
1024,06,01,05,-36.866,174.766,12
1025,22,18,23,21.491,-158.077,41
1026,06,10,01,-33.824,151.240,13
1029,05,07,10,35.683,139.738,148
1030,18,00,21,47.065,-123.367,104
1031,00,13,01,39.290,-76.612,3
1032,23,18,22,33.121,-117.112,185
1033,23,21,25,33.774,-84.296,2
1034,05,25,25,-6.912,107.620,1
1035,00,17,22,50.408,-4.215,92
1036,22,25,25,34.852,-82.394,1
1038,14,15,13,31.005,121.408,5
1039,03,21,23,34.151,-118.080,57
1040,16,12,22,46.115,-64.801,42
1041,16,25,25,40.014,-105.270,1
1042,18,15,14,32.912,-96.638,32
1043,17,18,21,43.614,-116.201,306
1045,05,00,02,51.042,-114.055,7
1046,23,25,25,43.135,-87.935,4
1047,12,05,11,31.366,121.55,4
1048,16,18,22,43.678,-79.441,1272
1049,05,10,25,35.663,139.665,2
1050,09,25,25,35.0,105.0,2
1052,22,23,16,0.0,0.0,128
1053,18,19,25,37.799,-122.401,3
1054,23,19,10,59.915,10.718,7
1056,17,15,25,47.387,8.521,2
1057,23,25,25,45.523,-122.676,1
1058,15,03,16,41.915,-87.702,19
1059,06,25,25,-37.808,144.963,1
1060,23,21,12,41.953,-88.343,8
1061,10,25,25,38.578,-0.120,1
1062,17,25,25,53.65,9.733,1
1063,18,13,22,52.385,-1.513,133
1064,05,00,13,-6.4,106.833,21
1065,23,25,25,-10.0,-55.0,1
1066,17,19,18,33.479,-111.980,129
1067,02,01,14,34.374,-118.563,11
1068,04,05,03,34.023,-84.361,322
1069,05,00,25,47.606,-122.332,3
1070,17,19,20,42.473,-83.221,2100
1072,12,09,11,40.0,-4.0,3
1073,07,02,25,47.606,-122.332,3
1074,01,02,03,37.786,-122.399,503
1075,07,25,25,57.75,12.916,1
1077,18,23,22,0.0,0.0,42
1078,23,20,02,36.065,-119.016,197
1079,05,25,25,-31.937,115.792,1
1080,19,25,25,30.332,-81.655,1
1081,01,12,04,35.645,139.806,92
1083,08,11,25,48.816,2.266,2
1084,21,15,17,32.797,-79.996,5
1085,16,20,03,39.739,-104.984,5
1086,20,10,13,60.030,30.288,15
1087,22,23,13,-37.856,144.991,147
1088,17,25,25,39.587,-104.952,1
1089,18,12,05,37.870,23.765,148
1090,14,06,23,33.526,-86.719,21
1092,13,14,15,14.576,121.050,266
1093,14,01,13,40.0,-4.0,4
1094,09,08,25,33.985,-118.406,3
1095,05,25,25,43.197,-70.873,1
1096,19,04,01,49.125,-123.185,74
1097,17,15,23,34.180,-118.308,9
1098,11,25,25,40.404,-74.515,4
1099,10,08,06,35.660,139.729,422
1100,22,25,25,39.961,-82.998,1
1101,09,20,25,48.859,2.325,3
1102,01,03,23,31.783,131.466,145
1103,22,23,25,58.402,15.607,2
1105,14,02,13,39.679,-86.088,67
1106,21,02,01,43.686,-79.599,45
1107,18,25,25,51.166,-115.568,1
1108,09,22,18,55.596,12.999,11
1109,00,03,22,39.714,-105.008,33
1111,16,25,25,39.907,116.397,1
1112,05,22,20,44.947,-93.102,8
1115,02,21,00,41.852,-72.643,27
1116,18,15,16,33.996,-81.029,13
1117,22,25,25,37.799,-122.412,2
1118,22,01,18,42.397,-71.100,1014
1119,04,03,00,30.439,-97.620,68
1120,19,21,22,37.047,-122.031,114
1121,23,17,01,34.855,-86.750,679
1122,17,21,15,33.214,-97.133,18
1123,23,09,22,39.080,-94.451,49
1124,16,02,17,41.002,-73.661,10
1125,18,17,19,13.506,144.806,730
1126,04,08,00,-28.073,153.378,23
1127,07,03,02,47.614,-122.348,185
1128,20,22,21,32.662,-95.471,10
1129,17,25,25,39.739,-89.266,1
1130,17,23,19,-23.533,-46.659,13
1131,18,17,20,32.351,-95.301,4
1132,02,25,25,41.914,-88.308,1
1133,23,02,22,40.436,-79.979,30
1134,00,12,02,53.550,-113.568,18
1135,00,07,20,35.025,-80.979,13
1137,12,25,25,41.017,-73.651,2
1138,06,07,11,39.747,140.079,58
1139,10,25,25,53.796,-1.547,2
1140,15,22,21,36.543,-121.918,19
1141,19,12,25,59.913,10.738,4
1142,03,00,01,40.460,-86.133,16
1143,01,05,25,40.633,-111.805,5
1144,18,10,20,42.877,-8.553,39
1145,18,25,25,38.914,-77.046,1
1146,23,19,14,41.499,-81.695,23
1147,13,10,12,0.0,0.0,174
1148,20,04,06,37.781,-122.422,16
1149,05,02,21,-41.274,174.774,25
1151,18,19,01,29.768,-95.408,167
1152,17,18,25,42.404,-71.112,4
1154,10,14,21,51.962,7.625,36
1155,06,25,25,38.840,-77.428,1
1156,12,25,25,45.527,-122.640,1
1157,13,12,25,42.770,-83.264,3
1158,15,25,25,42.460,14.210,2
1159,11,12,09,-33.900,151.172,83
1160,09,03,25,31.005,121.408,3
1161,20,19,25,59.0,26.0,2
1162,00,25,25,37.368,-122.036,1
1163,21,04,13,47.448,-122.292,27
1164,01,20,22,33.497,-111.926,8
1165,21,25,25,34.133,-118.127,1
1166,21,00,25,34.073,-118.444,2
1167,22,25,25,25.940,-80.310,2
1169,09,02,10,34.059,-118.376,14
1170,09,25,25,-27.467,153.028,1
1171,08,11,07,0.0,0.0,168
1172,12,15,14,59.284,18.591,130
1173,00,25,25,38.303,-77.460,1
1174,02,20,03,47.606,-122.332,4
1175,21,22,01,32.783,-96.806,298
1176,02,04,05,36.0,138.0,162
1177,18,21,19,39.732,-105.013,11
1178,00,04,19,36.274,-92.594,234
1179,20,13,25,39.041,-94.720,2
1181,02,16,25,40.007,-105.269,4
1182,15,18,17,48.266,16.398,7
1183,03,16,00,39.269,-103.704,186
1186,17,25,25,30.0,70.0,1
1187,11,07,18,48.382,14.515,3
1188,09,05,18,53.795,-1.661,9
1189,20,19,09,51.330,12.364,31
1190,04,25,25,33.854,-84.217,1
1191,02,25,25,40.157,-83.075,1
1192,11,14,18,44.307,9.342,39
1193,20,21,18,37.368,-122.036,1731
1194,11,25,25,50.826,4.295,2
1195,05,19,04,41.850,-87.650,5
1196,16,18,25,40.155,-75.141,2
1197,15,17,11,59.201,17.767,54
1198,03,08,10,34.309,133.812,70
1199,16,25,25,38.890,-77.084,1
1200,22,16,17,33.900,-98.478,45
1201,23,17,20,40.348,-74.659,17
1202,04,06,02,34.573,135.482,151
1203,23,22,21,0.0,0.0,9
1204,19,17,13,46.252,20.148,86
1206,23,00,22,37.783,-122.401,120
1207,23,07,21,37.915,-122.311,6
1208,06,07,25,35.685,139.751,5
1209,14,23,25,37.774,-122.419,2
1210,19,25,25,32.139,-95.320,1
1211,05,06,14,35.683,139.65,24
1212,19,18,20,35.273,-80.826,189
1213,00,02,25,37.306,-122.001,2
1214,19,00,25,47.185,-122.292,2
1216,20,03,23,37.762,-122.434,92
1217,00,01,25,27.770,-82.732,3
1219,14,02,20,44.883,-93.212,558
1221,05,06,04,34.822,135.437,199
1222,21,18,02,36.092,-115.176,15
1223,18,15,20,51.108,2.764,20
1224,17,25,25,34.107,-118.368,1
1226,20,23,03,39.541,-104.980,37
1228,23,25,25,36.230,-115.167,3
1230,22,25,25,41.903,-87.675,2
1231,19,21,20,33.660,-117.999,61
1232,08,20,19,50.956,7.011,39
1233,02,25,25,40.757,-73.985,1
1234,03,04,02,37.973,-122.528,145
1235,16,20,17,34.923,-120.426,531
1236,15,18,17,43.263,-2.941,152
1237,10,12,09,47.366,8.55,5
1238,04,11,13,36.321,127.419,14
1239,01,25,25,30.269,-97.748,1
1240,01,25,25,35.341,139.47,1
1241,17,14,21,51.438,-2.004,11
1242,20,00,21,33.661,-112.341,123
1243,20,19,17,52.278,-6.390,21
1244,23,03,02,41.571,-93.745,8
1245,18,25,25,37.774,-122.419,1
1246,07,23,19,51.45,7.016,3
1247,19,20,23,42.984,-81.245,373
1248,10,25,25,19.017,72.856,1
1250,20,17,16,32.523,-92.637,46
1251,20,03,04,39.709,-104.821,30
1252,03,00,04,39.969,-75.134,72
1253,22,12,13,34.008,-84.286,14
1254,21,02,22,28.750,-82.500,3
1255,20,25,25,59.913,10.738,1
1256,19,25,25,34.077,-118.376,1
1257,09,10,16,49.870,8.649,7
1258,17,18,13,38.951,-92.334,28
1259,19,18,16,34.746,-92.289,62
1260,20,23,00,36.116,-115.170,18
1261,10,25,25,35.163,136.904,1
1264,00,02,15,33.849,-84.371,15
1265,17,19,13,40.028,-82.875,241
1266,11,25,25,53.866,-2.766,2
1267,09,25,25,45.249,19.833,1
1268,03,20,15,39.739,-104.984,9
1269,12,25,25,55.755,37.617,1
1270,03,11,00,35.683,139.55,15
1271,00,25,25,38.833,-104.821,1
1272,20,21,22,51.369,6.157,469
1274,23,02,18,39.952,-75.163,92
1275,17,12,19,41.123,16.864,5
1276,14,25,25,33.596,-83.860,1
1277,15,08,10,51.518,-0.133,7
1278,22,23,04,43.106,-76.217,93
1279,23,01,20,20.633,-103.387,130
1280,18,25,25,35.088,-92.442,1
1281,23,04,25,37.676,-122.467,2
1282,22,25,25,39.745,-104.989,1
1283,00,21,19,45.425,-75.685,84
1284,07,02,05,30.439,-97.620,43
1285,18,25,25,22.284,114.150,1
1287,09,17,18,51.033,4.471,2100
1288,04,05,06,1.375,103.938,13
1289,01,25,25,52.016,0.25,2
1290,17,11,13,22.574,113.954,16
1292,10,12,02,35.648,140.041,23
1293,04,19,15,29.424,-98.493,14
1295,03,08,04,-34.923,138.607,136
1296,01,20,13,36.688,-4.451,6
1297,21,00,02,46.873,-96.767,16
1298,10,08,11,-37.769,144.990,145
1299,11,12,09,35.683,139.6,220
1301,13,23,22,39.900,-76.605,398
1302,04,02,03,33.2,129.85,215
1303,14,11,12,45.403,9.143,20
1304,19,22,25,39.885,-104.987,2
1305,09,25,25,35.683,139.65,3
1306,08,07,16,40.714,-74.005,8
1308,16,25,25,29.744,-95.489,1
1309,01,18,17,37.368,-122.036,3
1310,04,21,05,41.569,-93.808,953
1311,18,19,21,52.269,9.757,86
1312,01,19,17,42.452,-71.136,382
1313,01,25,25,40.735,-73.822,1
1314,18,20,21,52.499,13.353,88
1315,00,04,01,35.789,-78.676,97
1316,16,15,25,34.717,-92.371,4
1317,16,25,25,35.045,-85.309,1
1318,18,23,25,47.643,-122.130,3
1319,03,04,21,29.658,-98.504,166
1320,17,00,19,34.746,-92.289,3
1321,12,25,25,39.329,-82.101,1
1322,19,16,13,49.447,11.068,17
1324,22,18,14,38.896,-76.987,169
1325,23,18,00,30.532,-87.226,61
1326,08,17,15,-26.2,28.083,101
1327,00,23,01,31.367,-81.431,471
1328,02,09,13,56.857,60.612,28
1329,00,25,25,25.765,-80.189,2
1330,18,25,25,-25.0,135.0,1
1331,21,25,25,59.913,10.738,1
1332,23,25,25,47.742,-121.985,1
1333,10,12,15,59.913,10.738,18
1334,00,17,03,28.304,-81.416,4
1336,23,06,05,43.850,-79.032,146
1337,02,01,18,39.382,-77.269,66
1338,02,00,17,-33.035,-71.597,8
1339,21,15,25,41.930,-84.006,4
1340,09,08,22,51.333,-1.116,40
1341,14,15,25,-33.414,-70.601,4
1342,05,25,25,50.116,8.683,1
1343,09,25,25,59.316,18.166,1
1345,15,12,13,59.422,10.380,128
1346,09,16,07,35.3,139.633,15
1347,16,10,15,59.329,18.062,4
1348,05,07,03,25.073,121.662,51
1349,02,23,00,49.696,-112.841,112
1350,18,25,25,40.095,-75.125,2
1351,17,18,01,35.060,133.960,25
1352,02,14,03,28.393,-81.538,10
1354,04,07,01,35.685,139.751,27
1355,21,12,25,52.610,6.981,6
1356,11,14,07,51.953,6.256,7
1357,04,25,25,14.604,120.982,1
1358,17,18,25,35.685,139.751,22
1359,14,17,13,43.669,-79.502,20
1360,13,15,12,52.395,-2.013,521
1361,00,22,14,41.388,2.158,9
1362,19,18,02,44.261,-88.415,17
1363,11,21,12,59.922,10.618,15
1364,17,07,08,52.395,-1.647,167
1365,14,21,15,52.02,4.341,3
1366,18,10,14,22.284,114.150,49
1367,18,14,21,47.496,-122.251,48
1368,23,01,16,38.890,-77.084,20
1369,22,25,25,51.539,-0.202,1
1370,16,09,15,39.11,26.554,86
1372,23,02,01,34.052,-118.243,12
1373,01,00,02,33.238,-111.860,14
1374,13,15,14,50.829,-0.405,10
1375,01,03,05,43.038,-87.911,8
1377,04,16,25,47.663,-122.335,2
1378,21,01,12,40.518,-74.412,75
1379,22,25,25,60.466,25.1,1
1381,14,25,25,19.182,72.836,1
1382,17,25,25,37.781,-122.393,1
1384,17,14,21,59.473,17.914,36
1385,01,02,03,40.014,-105.270,796
1386,08,09,02,34.666,135.5,84
1387,22,21,14,59.915,10.761,19
1389,03,00,01,-27.482,152.995,9
1390,20,25,25,35.477,-76.811,1
1391,00,23,15,26.316,-80.128,148
1392,14,13,00,26.003,-80.223,115
1393,18,25,25,-22.846,-43.283,3
1394,17,18,19,39.746,-104.999,341
1395,15,21,11,63.432,10.502,6
1396,15,14,16,60.0,-96.0,735
1397,01,03,19,41.760,-88.320,37
1399,13,16,09,51.506,-0.117,25
1400,17,06,02,37.135,-93.358,20
1401,06,05,10,25.044,121.511,68
1403,23,00,22,41.332,-72.988,489
1404,02,01,19,21.332,-157.878,40
1405,02,03,20,40.341,-75.878,10
1406,04,02,05,33.237,131.604,109
1408,20,19,25,42.728,-73.691,3
1410,18,25,25,50.714,4.404,1
1411,03,00,16,41.788,-87.741,4
1412,09,11,07,59.316,18.071,246
1415,01,02,19,21.333,-157.920,19
1416,11,09,13,35.704,139.580,11
1418,20,13,14,24.640,46.772,61
1419,18,00,01,33.750,-84.299,765
1421,09,25,25,45.495,9.177,3
1422,17,25,25,60.175,24.934,1
1423,09,11,12,56.156,10.188,12
1424,23,19,17,38.322,-77.506,20
1425,09,07,25,39.905,116.395,3
1426,19,18,06,41.193,-111.943,5
1427,00,23,19,-33.437,-70.607,17
1428,21,04,23,37.975,-122.538,51
1429,22,01,05,47.606,-122.332,4
1430,14,21,13,68.701,15.423,5
1431,19,03,02,33.776,-84.355,864
1432,19,25,25,45.487,-122.803,1
1433,02,22,21,40.513,-79.973,22
1434,19,22,17,37.774,-122.419,8
1435,22,20,15,39.837,-105.082,11
1436,01,25,25,39.529,-119.813,1
1437,01,02,00,40.089,-75.396,171
1438,16,00,17,47.606,-122.332,14
1439,19,08,18,48.891,9.201,16
1440,22,02,00,47.682,-122.344,8
1441,11,08,25,51.488,-0.176,3
1442,14,09,08,33.808,-117.913,63
1443,19,03,20,-22.936,-43.175,6
1446,02,17,01,39.704,-104.933,1549
1448,22,25,25,45.464,9.189,1
1450,10,09,15,0.0,0.0,8
1451,18,25,25,30.759,-98.675,2
1453,07,25,25,37.539,-122.029,1
1455,21,17,03,17.95,-94.916,148
1456,23,22,08,55.684,12.568,6
1457,22,19,14,39.718,-104.952,25
1458,23,25,25,39.961,-82.998,1
1459,22,09,17,38.8,-9.383,4
1460,08,22,05,36.0,138.0,35
1461,02,18,19,40.071,-85.299,7
1463,23,01,02,40.733,-74.002,407
1464,20,03,01,37.766,-122.409,17
1465,16,17,11,39.478,-0.410,23
1466,23,18,21,45.516,-73.649,18
1468,21,14,17,38.905,-77.036,55
1469,16,19,17,39.080,-84.517,13
1470,06,00,21,47.618,-122.205,13
1471,10,25,25,52.545,13.417,1
1473,03,17,00,40.531,-74.600,831
1476,09,08,25,55.866,-4.272,4
1477,15,01,05,14.604,120.982,8
1478,01,22,23,32.204,-95.348,25
1479,04,23,06,29.587,-98.297,27
1480,04,20,03,33.707,-118.286,229
1481,20,15,16,28.415,-81.581,35
1484,01,05,06,37.774,-122.419,14
1485,23,14,13,53.189,5.779,5
1486,08,25,25,61.451,23.851,1
1487,01,03,16,40.591,-111.884,8
1489,22,07,25,37.767,-122.429,2
1490,06,09,07,44.163,-93.999,4
1491,12,13,10,0.0,0.0,2100
1492,03,01,06,33.414,-111.909,7
1493,07,08,21,55.810,-4.558,307
1494,01,20,05,38.859,-104.922,13
1495,14,25,25,39.899,-104.946,1
1496,02,00,17,33.019,-96.698,32
1497,21,20,07,-41.296,174.773,869
1498,02,11,06,35.656,139.652,12
1499,22,00,11,53.214,6.567,6
1500,02,10,01,34.668,135.164,58
1501,02,01,03,39.950,-75.169,43
1503,15,16,19,48.124,11.566,91
1505,13,25,25,35.750,-78.845,2
1506,02,25,25,40.678,-73.417,2
1507,15,16,22,30.134,-81.541,10
1508,12,17,13,40.437,-79.999,84
1509,01,25,25,35.698,139.299,1
1510,06,23,22,37.774,-122.419,5
1512,21,00,23,51.425,-1.028,20
1513,16,18,19,59.927,10.723,13
1514,21,22,05,39.739,-104.984,4
1515,02,22,15,47.665,-122.320,11
1516,15,14,09,40.440,-79.995,77
1517,04,03,05,61.187,-149.780,669
1518,05,03,23,44.877,-93.275,184
1519,01,05,19,24.557,-81.804,7
1520,18,19,09,40.547,22.985,261
1521,03,01,18,42.358,-71.059,9
1523,16,25,25,26.122,-80.143,1
1524,19,02,00,0.0,0.0,321
1525,05,03,04,39.824,-79.754,60
1526,16,15,20,41.919,12.441,61
1527,13,01,03,44.001,-71.566,7
1528,04,25,25,0.0,0.0,1
1529,17,19,11,42.207,-71.116,11
1531,20,14,19,51.444,-0.133,8
1532,20,12,13,48.121,11.548,66
1533,00,14,19,38.263,-77.598,22
1534,18,19,17,40.492,-79.864,192
1535,09,22,25,49.282,-123.120,2
1537,10,19,21,40.714,-74.005,10
1538,02,03,04,34.242,-77.832,28
1540,10,09,11,35.727,139.513,370
1541,19,21,25,39.405,-76.628,3
1543,00,23,25,40.014,-105.270,2
1544,05,06,08,29.805,106.395,6
1545,02,01,14,34.257,-118.597,4
1546,15,16,14,27.743,-82.643,281
1547,01,02,00,32.467,-99.709,83
1548,00,21,06,41.850,-87.650,9
1550,03,16,00,43.725,-79.232,299
1551,04,25,25,-33.65,151.05,1
1552,18,00,01,32.748,-97.368,35
1553,03,06,04,34.672,135.499,26
1554,23,00,05,-33.792,151.195,69
1556,05,07,25,34.540,-112.468,2
1557,00,25,25,51.6,-0.066,1
1558,19,03,00,39.953,-74.197,217
1559,16,13,25,38.892,-94.825,3
1560,00,02,23,39.739,-104.984,95
1561,02,18,22,26.251,-80.178,9
1562,14,16,15,33.296,-86.843,235
1563,01,07,09,41.850,-87.650,11
1564,17,25,25,0.0,0.0,3
1566,13,17,03,40.746,-73.908,3
1567,20,22,00,39.173,-77.271,64
1568,19,02,01,39.201,-94.515,80
1569,14,21,16,26.208,-80.185,576
1570,03,18,25,37.0,127.5,3
1571,22,07,09,33.620,-83.979,21
1572,03,09,25,37.692,-97.337,2
1573,23,18,22,42.857,-85.628,326
1575,17,16,15,52.672,-8.626,40
1576,01,04,21,42.591,-114.479,1525
1578,22,25,25,39.704,-104.933,1
1579,16,13,20,38.627,-90.197,9
1580,15,25,25,42.033,-87.733,2
1581,01,21,16,34.846,-82.404,36
1582,15,25,25,34.007,-83.364,1
1583,04,21,19,38.501,-122.996,111
1584,00,17,18,41.881,-87.649,1579
1585,00,19,06,34.746,-92.289,68
1586,03,14,17,42.813,-70.809,42
1587,08,25,25,28.514,112.115,4
1588,10,14,16,42.577,-70.889,5
1589,20,22,03,33.587,-101.849,10
1590,22,05,21,41.959,-87.715,64
1591,00,17,01,38.971,-95.235,79
1592,22,18,21,47.607,-122.335,19
1594,20,19,06,43.774,-88.438,39
1595,17,25,25,39.766,-105.077,1
1596,14,20,17,27.0,30.0,6
1597,14,18,08,51.539,-0.052,53
1598,19,15,13,35.165,-90.070,7
1600,10,09,01,35.697,139.447,439
1601,17,19,02,37.418,-122.078,6
1602,16,12,13,50.9,-1.4,13
1603,00,06,02,38.590,-105.359,272
1604,18,14,03,47.588,-122.290,12
1606,06,25,25,43.941,-123.163,1
1608,04,00,03,16.416,120.593,27
1609,17,11,08,50.835,4.388,168
1610,22,19,03,40.760,-111.891,4
1611,23,18,14,39.173,-77.258,921
1612,01,02,03,32.977,-97.133,1669
1613,16,22,09,48.881,2.330,5
1614,12,18,04,26.868,75.759,61
1615,12,10,16,44.479,11.003,2100
1616,10,21,20,51.438,-0.186,10
1617,03,25,25,34.044,-118.259,1
1618,12,18,25,52.516,-2.0,2
1620,04,03,02,35.0,105.0,154
1621,22,21,18,26.366,-80.079,5
1622,15,11,25,48.916,8.75,2
1623,03,04,11,33.994,-84.548,111
1624,21,18,00,45.507,-122.677,17
1626,14,13,02,35.769,139.506,48
1627,19,20,16,37.774,-122.419,53
1628,16,15,13,51.543,-0.149,38
1629,13,21,15,-37.798,144.936,57
1630,16,00,01,30.674,-96.369,12
1631,18,00,02,41.081,-81.519,9
1632,22,21,19,40.714,-74.005,11
1633,01,00,20,41.886,-87.656,40
1634,02,00,25,36.643,-93.218,2
1635,04,15,25,41.850,-87.650,2
1636,16,15,23,53.455,-113.406,91
1638,03,04,10,0.0,0.0,964
1639,23,05,21,39.054,-94.486,6
1640,21,25,25,-27.596,-48.549,2
1641,23,00,03,32.783,-79.937,840
1643,02,22,18,40.714,-74.005,35
1645,21,23,22,0.0,0.0,16
1646,06,14,17,40.677,-73.920,8
1647,10,11,06,51.221,6.776,11
1648,21,02,23,38.908,-77.036,22
1649,08,25,25,26.726,-80.132,1
1651,01,06,03,45.523,-122.676,6
1653,23,00,18,41.880,-88.007,134
1654,10,09,19,51.090,-0.707,120
1655,04,19,25,37.584,-122.366,3
1656,20,23,16,32.832,-97.130,74
1657,15,25,25,51.133,-0.483,1
1658,11,25,25,51.505,-0.124,1
1659,23,01,17,33.400,-111.900,12
1660,04,22,05,39.739,-104.984,5
1661,22,23,05,37.778,-122.421,53
1662,20,17,12,51.033,5.266,3
1663,10,25,25,51.216,4.416,1
1665,21,25,25,37.881,-122.295,1
1666,22,23,17,38.581,-121.494,11
1668,19,22,00,44.485,-73.210,356
1669,17,04,14,52.473,13.128,44
1670,04,14,07,19.283,72.863,13
1671,12,08,22,60.224,24.756,21
1672,18,12,22,38.875,-77.240,35
1673,18,17,04,37.774,-122.419,5
1674,23,00,22,53.489,-3.023,30
1676,03,18,04,38.585,-77.293,66
1677,22,14,21,38.115,13.361,7
1679,15,14,25,35.788,-77.637,4
1680,09,12,18,60.391,5.324,4
